Deformation / Velocity field horizontal 
  Long [deg],   Lat [deg],  Vel E [m/yr],  Vel N [m/yr] 
   7.5000000    47.5000000       0.00002       0.00029 
   7.5000000    48.0000000       0.00022       0.00007 
   7.5000000    48.5000000      -0.00013      -0.00006 
   7.5000000    49.0000000      -0.00030      -0.00014 
   7.5000000    49.5000000      -0.00021      -0.00016 
   7.5000000    50.0000000      -0.00029      -0.00015 
   7.5000000    50.5000000      -0.00032      -0.00008 
   7.5000000    51.0000000      -0.00030       0.00000 
   7.5000000    51.5000000      -0.00026       0.00007 
   7.5000000    52.0000000      -0.00020       0.00019 
   7.5000000    52.5000000      -0.00023       0.00022 
   7.5000000    53.0000000      -0.00023       0.00023 
   8.0000000    42.0000000      -0.00010      -0.00010 
   8.0000000    42.5000000      -0.00007      -0.00002 
   8.0000000    43.0000000      -0.00002       0.00006 
   8.0000000    43.5000000       0.00004       0.00018 
   8.0000000    44.0000000       0.00015       0.00018 
   8.0000000    44.5000000       0.00042      -0.00013 
   8.0000000    45.0000000      -0.00000      -0.00049 
   8.0000000    45.5000000      -0.00010      -0.00019 
   8.0000000    46.0000000      -0.00017      -0.00003 
   8.0000000    46.5000000      -0.00013       0.00012 
   8.0000000    47.0000000      -0.00004       0.00032 
   8.0000000    47.5000000       0.00007       0.00033 
   8.0000000    48.0000000       0.00015       0.00019 
   8.0000000    48.5000000      -0.00001      -0.00008 
   8.0000000    49.0000000      -0.00020      -0.00007 
   8.0000000    49.5000000      -0.00020      -0.00010 
   8.0000000    50.0000000      -0.00027      -0.00018 
   8.0000000    50.5000000      -0.00032      -0.00011 
   8.0000000    51.0000000      -0.00028       0.00001 
   8.0000000    51.5000000      -0.00022       0.00013 
   8.0000000    52.0000000      -0.00022       0.00019 
   8.0000000    52.5000000      -0.00022       0.00021 
   8.0000000    53.0000000      -0.00024       0.00021 
   8.5000000    42.0000000      -0.00011      -0.00013 
   8.5000000    42.5000000      -0.00006      -0.00004 
   8.5000000    43.0000000      -0.00004       0.00008 
   8.5000000    43.5000000       0.00005       0.00024 
   8.5000000    44.0000000       0.00016       0.00014 
   8.5000000    44.5000000       0.00014      -0.00002 
   8.5000000    45.0000000       0.00001      -0.00018 
   8.5000000    45.5000000      -0.00021      -0.00003 
   8.5000000    46.0000000      -0.00029       0.00005 
   8.5000000    46.5000000      -0.00015       0.00012 
   8.5000000    47.0000000      -0.00006       0.00028 
   8.5000000    47.5000000       0.00007       0.00032 
   8.5000000    48.0000000       0.00011       0.00024 
   8.5000000    48.5000000       0.00004       0.00009 
   8.5000000    49.0000000       0.00008       0.00014 
   8.5000000    49.5000000      -0.00016      -0.00003 
   8.5000000    50.0000000      -0.00027      -0.00018 
   8.5000000    50.5000000      -0.00034      -0.00011 
   8.5000000    51.0000000      -0.00025       0.00003 
   8.5000000    51.5000000      -0.00020       0.00013 
   8.5000000    52.0000000      -0.00020       0.00019 
   8.5000000    52.5000000      -0.00022       0.00019 
   8.5000000    53.0000000      -0.00023       0.00020 
   9.0000000    42.0000000      -0.00009      -0.00001 
   9.0000000    42.5000000      -0.00004       0.00019 
   9.0000000    43.0000000       0.00002       0.00037 
   9.0000000    43.5000000       0.00007       0.00046 
   9.0000000    44.0000000       0.00015       0.00014 
   9.0000000    44.5000000       0.00019       0.00022 
   9.0000000    45.0000000      -0.00005       0.00005 
   9.0000000    45.5000000      -0.00026       0.00019 
   9.0000000    46.0000000      -0.00035       0.00027 
   9.0000000    46.5000000      -0.00021       0.00024 
   9.0000000    47.0000000      -0.00010       0.00030 
   9.0000000    47.5000000       0.00004       0.00035 
   9.0000000    48.0000000       0.00011       0.00030 
   9.0000000    48.5000000       0.00008       0.00019 
   9.0000000    49.0000000       0.00005       0.00007 
   9.0000000    49.5000000      -0.00011      -0.00005 
   9.0000000    50.0000000      -0.00031      -0.00015 
   9.0000000    50.5000000      -0.00030      -0.00011 
   9.0000000    51.0000000      -0.00022       0.00004 
   9.0000000    51.5000000      -0.00017       0.00015 
   9.0000000    52.0000000      -0.00018       0.00019 
   9.0000000    52.5000000      -0.00020       0.00019 
   9.0000000    53.0000000      -0.00022       0.00018 
   9.5000000    42.0000000      -0.00003       0.00016 
   9.5000000    42.5000000      -0.00001       0.00037 
   9.5000000    43.0000000       0.00002       0.00058 
   9.5000000    43.5000000       0.00010       0.00074 
   9.5000000    44.0000000       0.00021       0.00100 
   9.5000000    44.5000000       0.00027       0.00090 
   9.5000000    45.0000000       0.00008       0.00076 
   9.5000000    45.5000000      -0.00020       0.00057 
   9.5000000    46.0000000      -0.00033       0.00039 
   9.5000000    46.5000000      -0.00024       0.00035 
   9.5000000    47.0000000      -0.00012       0.00030 
   9.5000000    47.5000000       0.00005       0.00038 
   9.5000000    48.0000000       0.00006       0.00029 
   9.5000000    48.5000000       0.00006       0.00022 
   9.5000000    49.0000000       0.00002       0.00004 
   9.5000000    49.5000000      -0.00006      -0.00009 
   9.5000000    50.0000000      -0.00019      -0.00014 
   9.5000000    50.5000000      -0.00021      -0.00009 
   9.5000000    51.0000000      -0.00016       0.00004 
   9.5000000    51.5000000      -0.00012       0.00017 
   9.5000000    52.0000000      -0.00015       0.00019 
   9.5000000    52.5000000      -0.00018       0.00017 
   9.5000000    53.0000000      -0.00021       0.00016 
  10.0000000    42.0000000       0.00004       0.00041 
  10.0000000    42.5000000      -0.00003       0.00049 
  10.0000000    43.0000000      -0.00001       0.00078 
  10.0000000    43.5000000       0.00008       0.00109 
  10.0000000    44.0000000       0.00034       0.00153 
  10.0000000    44.5000000       0.00035       0.00159 
  10.0000000    45.0000000       0.00014       0.00136 
  10.0000000    45.5000000      -0.00018       0.00086 
  10.0000000    46.0000000      -0.00034       0.00051 
  10.0000000    46.5000000      -0.00022       0.00041 
  10.0000000    47.0000000      -0.00018       0.00039 
  10.0000000    47.5000000      -0.00005       0.00034 
  10.0000000    48.0000000       0.00002       0.00035 
  10.0000000    48.5000000       0.00004       0.00018 
  10.0000000    49.0000000       0.00000       0.00003 
  10.0000000    49.5000000      -0.00001      -0.00010 
  10.0000000    50.0000000      -0.00009      -0.00015 
  10.0000000    50.5000000      -0.00011      -0.00012 
  10.0000000    51.0000000      -0.00011       0.00002 
  10.0000000    51.5000000      -0.00008       0.00020 
  10.0000000    52.0000000      -0.00012       0.00014 
  10.0000000    52.5000000      -0.00016       0.00009 
  10.0000000    53.0000000      -0.00018       0.00006 
  10.5000000    42.0000000       0.00002       0.00057 
  10.5000000    42.5000000       0.00007       0.00074 
  10.5000000    43.0000000       0.00009       0.00098 
  10.5000000    43.5000000       0.00019       0.00154 
  10.5000000    44.0000000       0.00044       0.00197 
  10.5000000    44.5000000       0.00061       0.00243 
  10.5000000    45.0000000       0.00032       0.00192 
  10.5000000    45.5000000      -0.00016       0.00116 
  10.5000000    46.0000000      -0.00023       0.00061 
  10.5000000    46.5000000      -0.00016       0.00055 
  10.5000000    47.0000000      -0.00020       0.00044 
  10.5000000    47.5000000      -0.00007       0.00042 
  10.5000000    48.0000000       0.00001       0.00032 
  10.5000000    48.5000000      -0.00002       0.00012 
  10.5000000    49.0000000       0.00001       0.00001 
  10.5000000    49.5000000       0.00000      -0.00015 
  10.5000000    50.0000000       0.00001      -0.00020 
  10.5000000    50.5000000      -0.00004      -0.00017 
  10.5000000    51.0000000      -0.00006      -0.00004 
  10.5000000    51.5000000      -0.00007       0.00009 
  10.5000000    52.0000000      -0.00012       0.00010 
  10.5000000    52.5000000      -0.00016       0.00007 
  10.5000000    53.0000000      -0.00019       0.00004 
  11.0000000    42.0000000       0.00016       0.00084 
  11.0000000    42.5000000       0.00013       0.00091 
  11.0000000    43.0000000       0.00012       0.00114 
  11.0000000    43.5000000       0.00020       0.00175 
  11.0000000    44.0000000       0.00047       0.00216 
  11.0000000    44.5000000       0.00092       0.00303 
  11.0000000    45.0000000       0.00048       0.00233 
  11.0000000    45.5000000      -0.00020       0.00123 
  11.0000000    46.0000000      -0.00012       0.00073 
  11.0000000    46.5000000      -0.00012       0.00063 
  11.0000000    47.0000000      -0.00012       0.00060 
  11.0000000    47.5000000       0.00003       0.00044 
  11.0000000    48.0000000      -0.00005       0.00029 
  11.0000000    48.5000000      -0.00007       0.00013 
  11.0000000    49.0000000      -0.00002      -0.00001 
  11.0000000    49.5000000       0.00006      -0.00019 
  11.0000000    50.0000000       0.00006      -0.00026 
  11.0000000    50.5000000       0.00003      -0.00024 
  11.0000000    51.0000000      -0.00003      -0.00012 
  11.0000000    51.5000000      -0.00007      -0.00001 
  11.0000000    52.0000000      -0.00012       0.00003 
  11.0000000    52.5000000      -0.00016       0.00003 
  11.0000000    53.0000000      -0.00019       0.00001 
  11.5000000    42.0000000       0.00026       0.00107 
  11.5000000    42.5000000       0.00021       0.00106 
  11.5000000    43.0000000       0.00018       0.00118 
  11.5000000    43.5000000       0.00023       0.00175 
  11.5000000    44.0000000       0.00057       0.00220 
  11.5000000    44.5000000       0.00119       0.00257 
  11.5000000    45.0000000       0.00052       0.00208 
  11.5000000    45.5000000      -0.00003       0.00137 
  11.5000000    46.0000000      -0.00017       0.00115 
  11.5000000    46.5000000      -0.00019       0.00053 
  11.5000000    47.0000000      -0.00008       0.00068 
  11.5000000    47.5000000      -0.00001       0.00051 
  11.5000000    48.0000000      -0.00007       0.00035 
  11.5000000    48.5000000      -0.00009       0.00020 
  11.5000000    49.0000000      -0.00001       0.00003 
  11.5000000    49.5000000       0.00006      -0.00016 
  11.5000000    50.0000000       0.00012      -0.00029 
  11.5000000    50.5000000       0.00009      -0.00031 
  11.5000000    51.0000000      -0.00001      -0.00020 
  11.5000000    51.5000000      -0.00008      -0.00010 
  11.5000000    52.0000000      -0.00014      -0.00004 
  11.5000000    52.5000000      -0.00017      -0.00002 
  11.5000000    53.0000000      -0.00020      -0.00001 
  12.0000000    42.0000000       0.00036       0.00135 
  12.0000000    42.5000000       0.00034       0.00128 
  12.0000000    43.0000000       0.00033       0.00123 
  12.0000000    43.5000000       0.00037       0.00160 
  12.0000000    44.0000000       0.00052       0.00202 
  12.0000000    44.5000000       0.00065       0.00203 
  12.0000000    45.0000000       0.00028       0.00166 
  12.0000000    45.5000000       0.00006       0.00131 
  12.0000000    46.0000000      -0.00019       0.00137 
  12.0000000    46.5000000      -0.00058       0.00070 
  12.0000000    47.0000000      -0.00017       0.00063 
  12.0000000    47.5000000      -0.00007       0.00057 
  12.0000000    48.0000000      -0.00008       0.00048 
  12.0000000    48.5000000      -0.00004       0.00029 
  12.0000000    49.0000000       0.00002       0.00008 
  12.0000000    49.5000000       0.00007      -0.00012 
  12.0000000    50.0000000       0.00011      -0.00030 
  12.0000000    50.5000000       0.00009      -0.00035 
  12.0000000    51.0000000      -0.00002      -0.00026 
  12.0000000    51.5000000      -0.00010      -0.00017 
  12.0000000    52.0000000      -0.00016      -0.00010 
  12.0000000    52.5000000      -0.00019      -0.00006 
  12.0000000    53.0000000      -0.00021      -0.00004 
  12.5000000    42.0000000       0.00049       0.00162 
  12.5000000    42.5000000       0.00053       0.00167 
  12.5000000    43.0000000       0.00041       0.00150 
  12.5000000    43.5000000       0.00048       0.00185 
  12.5000000    44.0000000       0.00046       0.00208 
  12.5000000    44.5000000       0.00013       0.00185 
  12.5000000    45.0000000       0.00005       0.00162 
  12.5000000    45.5000000       0.00016       0.00131 
  12.5000000    46.0000000      -0.00013       0.00112 
  12.5000000    46.5000000      -0.00016       0.00054 
  12.5000000    47.0000000      -0.00004       0.00063 
  12.5000000    47.5000000      -0.00005       0.00054 
  12.5000000    48.0000000      -0.00005       0.00060 
  12.5000000    48.5000000       0.00002       0.00044 
  12.5000000    49.0000000       0.00004       0.00016 
  12.5000000    49.5000000       0.00006      -0.00006 
  12.5000000    50.0000000       0.00006      -0.00025 
  12.5000000    50.5000000       0.00002      -0.00034 
  12.5000000    51.0000000      -0.00007      -0.00030 
  12.5000000    51.5000000      -0.00014      -0.00023 
  12.5000000    52.0000000      -0.00019      -0.00016 
  12.5000000    52.5000000      -0.00022      -0.00011 
  12.5000000    53.0000000      -0.00023      -0.00008 
  13.0000000    42.0000000       0.00061       0.00199 
  13.0000000    42.5000000       0.00046       0.00250 
  13.0000000    43.0000000       0.00076       0.00286 
  13.0000000    43.5000000       0.00052       0.00258 
  13.0000000    44.0000000       0.00043       0.00236 
  13.0000000    44.5000000       0.00019       0.00225 
  13.0000000    45.0000000       0.00002       0.00209 
  13.0000000    45.5000000       0.00006       0.00200 
  13.0000000    46.0000000      -0.00042       0.00207 
  13.0000000    46.5000000      -0.00001       0.00091 
  13.0000000    47.0000000       0.00015       0.00083 
  13.0000000    47.5000000       0.00002       0.00075 
  13.0000000    48.0000000      -0.00007       0.00073 
  13.0000000    48.5000000       0.00012       0.00041 
  13.0000000    49.0000000       0.00002       0.00021 
  13.0000000    49.5000000       0.00002      -0.00005 
  13.0000000    50.0000000       0.00001      -0.00023 
  13.0000000    50.5000000      -0.00006      -0.00032 
  13.0000000    51.0000000      -0.00013      -0.00032 
  13.0000000    51.5000000      -0.00018      -0.00026 
  13.0000000    52.0000000      -0.00022      -0.00019 
  13.0000000    52.5000000      -0.00024      -0.00014 
  13.0000000    53.0000000      -0.00024      -0.00011 
  13.5000000    42.0000000       0.00068       0.00230 
  13.5000000    42.5000000       0.00045       0.00288 
  13.5000000    43.0000000       0.00059       0.00325 
  13.5000000    43.5000000       0.00049       0.00302 
  13.5000000    44.0000000       0.00046       0.00274 
  13.5000000    44.5000000       0.00018       0.00263 
  13.5000000    45.0000000      -0.00004       0.00259 
  13.5000000    45.5000000      -0.00022       0.00256 
  13.5000000    46.0000000      -0.00047       0.00231 
  13.5000000    46.5000000       0.00008       0.00115 
  13.5000000    47.0000000       0.00030       0.00099 
  13.5000000    47.5000000       0.00007       0.00106 
  13.5000000    48.0000000       0.00014       0.00071 
  13.5000000    48.5000000       0.00021       0.00031 
  13.5000000    49.0000000       0.00006       0.00017 
  13.5000000    49.5000000      -0.00001      -0.00007 
  13.5000000    50.0000000      -0.00005      -0.00022 
  13.5000000    50.5000000      -0.00013      -0.00030 
  13.5000000    51.0000000      -0.00020      -0.00035 
  13.5000000    51.5000000      -0.00023      -0.00029 
  13.5000000    52.0000000      -0.00024      -0.00022 
  13.5000000    52.5000000      -0.00025      -0.00017 
  13.5000000    53.0000000      -0.00025      -0.00013 
  14.0000000    42.0000000       0.00043       0.00282 
  14.0000000    42.5000000       0.00044       0.00302 
  14.0000000    43.0000000       0.00084       0.00319 
  14.0000000    43.5000000       0.00068       0.00312 
  14.0000000    44.0000000       0.00039       0.00291 
  14.0000000    44.5000000       0.00016       0.00282 
  14.0000000    45.0000000      -0.00007       0.00279 
  14.0000000    45.5000000      -0.00034       0.00261 
  14.0000000    46.0000000      -0.00036       0.00213 
  14.0000000    46.5000000       0.00013       0.00116 
  14.0000000    47.0000000       0.00038       0.00101 
  14.0000000    47.5000000       0.00020       0.00103 
  14.0000000    48.0000000       0.00013       0.00041 
  14.0000000    48.5000000       0.00009       0.00006 
  14.0000000    49.0000000       0.00003       0.00002 
  14.0000000    49.5000000      -0.00004      -0.00013 
  14.0000000    50.0000000      -0.00009      -0.00022 
  14.0000000    50.5000000      -0.00017      -0.00028 
  14.0000000    51.0000000      -0.00024      -0.00034 
  14.0000000    51.5000000      -0.00025      -0.00030 
  14.0000000    52.0000000      -0.00026      -0.00025 
  14.0000000    52.5000000      -0.00026      -0.00019 
  14.0000000    53.0000000      -0.00026      -0.00015 
  14.5000000    42.0000000       0.00071       0.00289 
  14.5000000    42.5000000       0.00072       0.00301 
  14.5000000    43.0000000       0.00070       0.00312 
  14.5000000    43.5000000       0.00056       0.00310 
  14.5000000    44.0000000       0.00034       0.00300 
  14.5000000    44.5000000       0.00013       0.00287 
  14.5000000    45.0000000      -0.00008       0.00277 
  14.5000000    45.5000000      -0.00029       0.00248 
  14.5000000    46.0000000      -0.00028       0.00207 
  14.5000000    46.5000000       0.00040       0.00129 
  14.5000000    47.0000000       0.00033       0.00091 
  14.5000000    47.5000000       0.00026       0.00074 
  14.5000000    48.0000000       0.00008       0.00031 
  14.5000000    48.5000000      -0.00001      -0.00008 
  14.5000000    49.0000000       0.00005      -0.00003 
  14.5000000    49.5000000      -0.00012      -0.00010 
  14.5000000    50.0000000      -0.00016      -0.00018 
  14.5000000    50.5000000      -0.00020      -0.00027 
  14.5000000    51.0000000      -0.00024      -0.00030 
  14.5000000    51.5000000      -0.00025      -0.00029 
  14.5000000    52.0000000      -0.00027      -0.00026 
  14.5000000    52.5000000      -0.00027      -0.00022 
  14.5000000    53.0000000      -0.00026      -0.00016 
  15.0000000    42.0000000       0.00063       0.00287 
  15.0000000    42.5000000       0.00063       0.00299 
  15.0000000    43.0000000       0.00059       0.00311 
  15.0000000    43.5000000       0.00041       0.00309 
  15.0000000    44.0000000       0.00024       0.00298 
  15.0000000    44.5000000       0.00007       0.00284 
  15.0000000    45.0000000      -0.00002       0.00266 
  15.0000000    45.5000000      -0.00010       0.00242 
  15.0000000    46.0000000      -0.00004       0.00186 
  15.0000000    46.5000000       0.00043       0.00122 
  15.0000000    47.0000000       0.00056       0.00076 
  15.0000000    47.5000000       0.00029       0.00053 
  15.0000000    48.0000000       0.00007       0.00018 
  15.0000000    48.5000000       0.00003      -0.00004 
  15.0000000    49.0000000       0.00008      -0.00008 
  15.0000000    49.5000000      -0.00008      -0.00016 
  15.0000000    50.0000000      -0.00017      -0.00018 
  15.0000000    50.5000000      -0.00022      -0.00027 
  15.0000000    51.0000000      -0.00023      -0.00026 
  15.0000000    51.5000000      -0.00024      -0.00027 
  15.0000000    52.0000000      -0.00025      -0.00024 
  15.0000000    52.5000000      -0.00025      -0.00021 
  15.0000000    53.0000000      -0.00024      -0.00018 
  15.5000000    42.0000000       0.00058       0.00295 
  15.5000000    42.5000000       0.00056       0.00303 
  15.5000000    43.0000000       0.00044       0.00305 
  15.5000000    43.5000000       0.00033       0.00304 
  15.5000000    44.0000000       0.00018       0.00294 
  15.5000000    44.5000000       0.00009       0.00275 
  15.5000000    45.0000000       0.00005       0.00260 
  15.5000000    45.5000000       0.00004       0.00217 
  15.5000000    46.0000000       0.00010       0.00168 
  15.5000000    46.5000000       0.00041       0.00104 
  15.5000000    47.0000000       0.00051       0.00056 
  15.5000000    47.5000000       0.00032       0.00035 
  15.5000000    48.0000000       0.00007       0.00015 
  15.5000000    48.5000000       0.00007      -0.00003 
  15.5000000    49.0000000       0.00001      -0.00011 
  15.5000000    49.5000000      -0.00005      -0.00018 
  15.5000000    50.0000000      -0.00018      -0.00017 
  15.5000000    50.5000000      -0.00018      -0.00018 
  15.5000000    51.0000000      -0.00022      -0.00021 
  15.5000000    51.5000000      -0.00023      -0.00026 
  15.5000000    52.0000000      -0.00024      -0.00024 
  15.5000000    52.5000000      -0.00024      -0.00021 
  15.5000000    53.0000000      -0.00024      -0.00018 
  16.0000000    42.0000000       0.00053       0.00294 
  16.0000000    42.5000000       0.00050       0.00299 
  16.0000000    43.0000000       0.00036       0.00304 
  16.0000000    43.5000000       0.00031       0.00303 
  16.0000000    44.0000000       0.00017       0.00293 
  16.0000000    44.5000000       0.00014       0.00267 
  16.0000000    45.0000000       0.00012       0.00235 
  16.0000000    45.5000000       0.00013       0.00204 
  16.0000000    46.0000000       0.00019       0.00142 
  16.0000000    46.5000000       0.00040       0.00088 
  16.0000000    47.0000000       0.00050       0.00046 
  16.0000000    47.5000000       0.00042       0.00017 
  16.0000000    48.0000000       0.00015       0.00008 
  16.0000000    48.5000000       0.00015      -0.00006 
  16.0000000    49.0000000       0.00007      -0.00013 
  16.0000000    49.5000000      -0.00001      -0.00020 
  16.0000000    50.0000000      -0.00005      -0.00025 
  16.0000000    50.5000000      -0.00018      -0.00016 
  16.0000000    51.0000000      -0.00021      -0.00018 
  16.0000000    51.5000000      -0.00023      -0.00019 
  16.0000000    52.0000000      -0.00023      -0.00023 
  16.0000000    52.5000000      -0.00024      -0.00021 
  16.0000000    53.0000000      -0.00023      -0.00018 
  16.5000000    42.0000000       0.00048       0.00292 
  16.5000000    42.5000000       0.00036       0.00295 
  16.5000000    43.0000000       0.00036       0.00304 
  16.5000000    43.5000000       0.00036       0.00290 
  16.5000000    44.0000000       0.00028       0.00274 
  16.5000000    44.5000000       0.00016       0.00245 
  16.5000000    45.0000000       0.00017       0.00223 
  16.5000000    45.5000000       0.00021       0.00179 
  16.5000000    46.0000000       0.00034       0.00137 
  16.5000000    46.5000000       0.00041       0.00075 
  16.5000000    47.0000000       0.00053       0.00037 
  16.5000000    47.5000000       0.00058       0.00002 
  16.5000000    48.0000000       0.00039      -0.00007 
  16.5000000    48.5000000       0.00025      -0.00010 
  16.5000000    49.0000000       0.00015      -0.00015 
  16.5000000    49.5000000       0.00004      -0.00021 
  16.5000000    50.0000000      -0.00001      -0.00026 
  16.5000000    50.5000000      -0.00003      -0.00024 
  16.5000000    51.0000000      -0.00020      -0.00016 
  16.5000000    51.5000000      -0.00022      -0.00017 
  16.5000000    52.0000000      -0.00023      -0.00019 
  16.5000000    52.5000000      -0.00023      -0.00020 
  16.5000000    53.0000000      -0.00023      -0.00018 
  17.0000000    42.0000000       0.00034       0.00289 
  17.0000000    42.5000000       0.00031       0.00296 
  17.0000000    43.0000000       0.00043       0.00289 
  17.0000000    43.5000000       0.00036       0.00284 
  17.0000000    44.0000000       0.00029       0.00251 
  17.0000000    44.5000000       0.00019       0.00234 
  17.0000000    45.0000000       0.00022       0.00197 
  17.0000000    45.5000000       0.00028       0.00163 
  17.0000000    46.0000000       0.00040       0.00129 
  17.0000000    46.5000000       0.00042       0.00066 
  17.0000000    47.0000000       0.00054       0.00032 
  17.0000000    47.5000000       0.00060       0.00000 
  17.0000000    48.0000000       0.00049      -0.00012 
  17.0000000    48.5000000       0.00035      -0.00012 
  17.0000000    49.0000000       0.00023      -0.00022 
  17.0000000    49.5000000       0.00009      -0.00028 
  17.0000000    50.0000000       0.00003      -0.00027 
  17.0000000    50.5000000       0.00001      -0.00024 
  17.0000000    51.0000000      -0.00005      -0.00017 
  17.0000000    51.5000000      -0.00009      -0.00018 
  17.0000000    52.0000000      -0.00023      -0.00015 
  17.0000000    52.5000000      -0.00023      -0.00016 
  17.0000000    53.0000000      -0.00022      -0.00018 
  17.5000000    42.0000000       0.00031       0.00287 
  17.5000000    42.5000000       0.00047       0.00286 
  17.5000000    43.0000000       0.00042       0.00283 
  17.5000000    43.5000000       0.00037       0.00262 
  17.5000000    44.0000000       0.00035       0.00240 
  17.5000000    44.5000000       0.00022       0.00207 
  17.5000000    45.0000000       0.00025       0.00184 
  17.5000000    45.5000000       0.00034       0.00155 
  17.5000000    46.0000000       0.00043       0.00121 
  17.5000000    46.5000000       0.00043       0.00060 
  17.5000000    47.0000000       0.00053       0.00030 
  17.5000000    47.5000000       0.00056       0.00004 
  17.5000000    48.0000000       0.00051      -0.00011 
  17.5000000    48.5000000       0.00040      -0.00013 
  17.5000000    49.0000000       0.00029      -0.00023 
  17.5000000    49.5000000       0.00013      -0.00029 
  17.5000000    50.0000000       0.00007      -0.00028 
  17.5000000    50.5000000       0.00004      -0.00024 
  17.5000000    51.0000000      -0.00000      -0.00026 
  17.5000000    51.5000000      -0.00006      -0.00017 
  17.5000000    52.0000000      -0.00009      -0.00017 
  17.5000000    52.5000000      -0.00022      -0.00015 
  17.5000000    53.0000000      -0.00023      -0.00014 
  18.0000000    42.0000000       0.00049       0.00281 
  18.0000000    42.5000000       0.00046       0.00281 
  18.0000000    43.0000000       0.00042       0.00263 
  18.0000000    43.5000000       0.00038       0.00253 
  18.0000000    44.0000000       0.00039       0.00213 
  18.0000000    44.5000000       0.00024       0.00195 
  18.0000000    45.0000000       0.00028       0.00170 
  18.0000000    45.5000000       0.00037       0.00146 
  18.0000000    46.0000000       0.00045       0.00115 
  18.0000000    46.5000000       0.00053       0.00076 
  18.0000000    47.0000000       0.00050       0.00029 
  18.0000000    47.5000000       0.00053       0.00007 
  18.0000000    48.0000000       0.00051      -0.00009 
  18.0000000    48.5000000       0.00042      -0.00011 
  18.0000000    49.0000000       0.00036      -0.00012 
  18.0000000    49.5000000       0.00018      -0.00030 
  18.0000000    50.0000000       0.00012      -0.00029 
  18.0000000    50.5000000       0.00007      -0.00024 
  18.0000000    51.0000000       0.00003      -0.00026 
  18.0000000    51.5000000      -0.00003      -0.00017 
  18.0000000    52.0000000      -0.00006      -0.00017 
  18.0000000    52.5000000      -0.00009      -0.00017 
  18.0000000    53.0000000      -0.00022      -0.00014 
