# Horizontal Surface - Deformation field  
#  Long [deg],   Lat [deg],  Vel E [m/yr],  Vel N [m/yr] 
   7.0000000    52.5000000      -0.00013       0.00023 
   7.0000000    52.7500000      -0.00018       0.00024 
   7.0000000    53.0000000      -0.00017       0.00024 
   7.2500000    42.0000000      -0.00007      -0.00006 
   7.2500000    42.2500000      -0.00008      -0.00003 
   7.2500000    42.5000000      -0.00008      -0.00001 
   7.2500000    42.7500000      -0.00008       0.00003 
   7.2500000    43.0000000      -0.00005       0.00013 
   7.2500000    43.2500000      -0.00005       0.00015 
   7.2500000    43.5000000      -0.00002       0.00000 
   7.2500000    43.7500000       0.00001       0.00002 
   7.2500000    44.0000000       0.00008      -0.00006 
   7.2500000    44.2500000       0.00013      -0.00015 
   7.2500000    44.5000000       0.00021      -0.00005 
   7.2500000    44.7500000       0.00027      -0.00010 
   7.2500000    45.0000000       0.00025      -0.00016 
   7.2500000    45.2500000       0.00011      -0.00020 
   7.2500000    45.5000000      -0.00002      -0.00021 
   7.2500000    45.7500000      -0.00016      -0.00012 
   7.2500000    46.0000000      -0.00021      -0.00002 
   7.2500000    46.2500000      -0.00019       0.00007 
   7.2500000    46.5000000      -0.00015       0.00017 
   7.2500000    46.7500000      -0.00000       0.00025 
   7.2500000    47.0000000      -0.00007       0.00029 
   7.2500000    47.2500000      -0.00002       0.00028 
   7.2500000    47.5000000      -0.00000       0.00023 
   7.2500000    47.7500000       0.00002       0.00006 
   7.2500000    48.0000000       0.00023      -0.00003 
   7.2500000    48.2500000       0.00032      -0.00018 
   7.2500000    48.5000000      -0.00002      -0.00022 
   7.2500000    48.7500000      -0.00018      -0.00016 
   7.2500000    49.0000000      -0.00018      -0.00012 
   7.2500000    49.2500000      -0.00017      -0.00017 
   7.2500000    49.5000000      -0.00018      -0.00019 
   7.2500000    49.7500000      -0.00020      -0.00016 
   7.2500000    50.0000000      -0.00026      -0.00014 
   7.2500000    50.2500000      -0.00029      -0.00012 
   7.2500000    50.5000000      -0.00030      -0.00010 
   7.2500000    50.7500000      -0.00028      -0.00002 
   7.2500000    51.0000000      -0.00026       0.00001 
   7.2500000    51.2500000      -0.00025       0.00004 
   7.2500000    51.5000000      -0.00023       0.00007 
   7.2500000    51.7500000      -0.00021       0.00009 
   7.2500000    52.0000000      -0.00017       0.00018 
   7.2500000    52.2500000      -0.00014       0.00021 
   7.2500000    52.5000000      -0.00018       0.00022 
   7.2500000    52.7500000      -0.00018       0.00023 
   7.2500000    53.0000000      -0.00017       0.00024 
   7.5000000    42.0000000      -0.00008      -0.00007 
   7.5000000    42.2500000      -0.00008      -0.00005 
   7.5000000    42.5000000      -0.00008      -0.00002 
   7.5000000    42.7500000      -0.00008       0.00001 
   7.5000000    43.0000000      -0.00002       0.00014 
   7.5000000    43.2500000      -0.00001       0.00014 
   7.5000000    43.5000000       0.00002       0.00010 
   7.5000000    43.7500000       0.00008       0.00002 
   7.5000000    44.0000000       0.00013      -0.00002 
   7.5000000    44.2500000       0.00017      -0.00010 
   7.5000000    44.5000000       0.00028      -0.00022 
   7.5000000    44.7500000       0.00030      -0.00011 
   7.5000000    45.0000000       0.00027      -0.00024 
   7.5000000    45.2500000       0.00007      -0.00023 
   7.5000000    45.5000000      -0.00004      -0.00020 
   7.5000000    45.7500000      -0.00014      -0.00011 
   7.5000000    46.0000000      -0.00009      -0.00004 
   7.5000000    46.2500000      -0.00010       0.00005 
   7.5000000    46.5000000      -0.00001       0.00016 
   7.5000000    46.7500000      -0.00002       0.00030 
   7.5000000    47.0000000      -0.00008       0.00034 
   7.5000000    47.2500000      -0.00001       0.00028 
   7.5000000    47.5000000       0.00002       0.00029 
   7.5000000    47.7500000       0.00010       0.00019 
   7.5000000    48.0000000       0.00022       0.00007 
   7.5000000    48.2500000       0.00017      -0.00009 
   7.5000000    48.5000000      -0.00013      -0.00006 
   7.5000000    48.7500000      -0.00047      -0.00020 
   7.5000000    49.0000000      -0.00030      -0.00014 
   7.5000000    49.2500000      -0.00022      -0.00015 
   7.5000000    49.5000000      -0.00021      -0.00016 
   7.5000000    49.7500000      -0.00022      -0.00016 
   7.5000000    50.0000000      -0.00027      -0.00015 
   7.5000000    50.2500000      -0.00030      -0.00014 
   7.5000000    50.5000000      -0.00030      -0.00008 
   7.5000000    50.7500000      -0.00029      -0.00004 
   7.5000000    51.0000000      -0.00027       0.00000 
   7.5000000    51.2500000      -0.00025       0.00004 
   7.5000000    51.5000000      -0.00023       0.00007 
   7.5000000    51.7500000      -0.00012       0.00017 
   7.5000000    52.0000000      -0.00010       0.00019 
   7.5000000    52.2500000      -0.00018       0.00021 
   7.5000000    52.5000000      -0.00018       0.00022 
   7.5000000    52.7500000      -0.00017       0.00023 
   7.5000000    53.0000000      -0.00017       0.00023 
   7.7500000    42.0000000      -0.00008      -0.00009 
   7.7500000    42.2500000      -0.00009      -0.00005 
   7.7500000    42.5000000      -0.00008      -0.00001 
   7.7500000    42.7500000      -0.00006       0.00003 
   7.7500000    43.0000000      -0.00004       0.00006 
   7.7500000    43.2500000       0.00001       0.00014 
   7.7500000    43.5000000       0.00004       0.00012 
   7.7500000    43.7500000       0.00009       0.00011 
   7.7500000    44.0000000       0.00016       0.00007 
   7.7500000    44.2500000       0.00027      -0.00003 
   7.7500000    44.5000000       0.00034      -0.00019 
   7.7500000    44.7500000       0.00028      -0.00028 
   7.7500000    45.0000000       0.00005      -0.00055 
   7.7500000    45.2500000      -0.00004      -0.00029 
   7.7500000    45.5000000      -0.00006      -0.00018 
   7.7500000    45.7500000      -0.00015      -0.00009 
   7.7500000    46.0000000      -0.00010      -0.00003 
   7.7500000    46.2500000      -0.00014       0.00005 
   7.7500000    46.5000000      -0.00013       0.00015 
   7.7500000    46.7500000      -0.00002       0.00026 
   7.7500000    47.0000000      -0.00007       0.00034 
   7.7500000    47.2500000      -0.00002       0.00033 
   7.7500000    47.5000000       0.00003       0.00031 
   7.7500000    47.7500000       0.00013       0.00029 
   7.7500000    48.0000000       0.00019       0.00015 
   7.7500000    48.2500000       0.00011      -0.00000 
   7.7500000    48.5000000      -0.00005      -0.00006 
   7.7500000    48.7500000      -0.00053      -0.00025 
   7.7500000    49.0000000      -0.00033      -0.00015 
   7.7500000    49.2500000      -0.00022      -0.00011 
   7.7500000    49.5000000      -0.00022      -0.00013 
   7.7500000    49.7500000      -0.00024      -0.00016 
   7.7500000    50.0000000      -0.00023      -0.00018 
   7.7500000    50.2500000      -0.00032      -0.00015 
   7.7500000    50.5000000      -0.00025      -0.00010 
   7.7500000    50.7500000      -0.00030      -0.00005 
   7.7500000    51.0000000      -0.00027      -0.00001 
   7.7500000    51.2500000      -0.00025       0.00003 
   7.7500000    51.5000000      -0.00015       0.00013 
   7.7500000    51.7500000      -0.00012       0.00016 
   7.7500000    52.0000000      -0.00019       0.00019 
   7.7500000    52.2500000      -0.00018       0.00020 
   7.7500000    52.5000000      -0.00018       0.00021 
   7.7500000    52.7500000      -0.00017       0.00022 
   7.7500000    53.0000000      -0.00022       0.00022 
   8.0000000    42.0000000      -0.00010      -0.00009 
   8.0000000    42.2500000      -0.00009      -0.00006 
   8.0000000    42.5000000      -0.00007      -0.00002 
   8.0000000    42.7500000      -0.00005       0.00002 
   8.0000000    43.0000000      -0.00002       0.00006 
   8.0000000    43.2500000       0.00001       0.00016 
   8.0000000    43.5000000       0.00004       0.00018 
   8.0000000    43.7500000       0.00010       0.00018 
   8.0000000    44.0000000       0.00015       0.00018 
   8.0000000    44.2500000       0.00030       0.00007 
   8.0000000    44.5000000       0.00042      -0.00013 
   8.0000000    44.7500000       0.00020      -0.00034 
   8.0000000    45.0000000      -0.00000      -0.00048 
   8.0000000    45.2500000      -0.00008      -0.00033 
   8.0000000    45.5000000      -0.00007      -0.00018 
   8.0000000    45.7500000      -0.00018      -0.00010 
   8.0000000    46.0000000      -0.00017      -0.00003 
   8.0000000    46.2500000      -0.00015       0.00003 
   8.0000000    46.5000000      -0.00013       0.00011 
   8.0000000    46.7500000      -0.00010       0.00024 
   8.0000000    47.0000000      -0.00004       0.00032 
   8.0000000    47.2500000       0.00000       0.00033 
   8.0000000    47.5000000       0.00007       0.00033 
   8.0000000    47.7500000       0.00013       0.00030 
   8.0000000    48.0000000       0.00015       0.00019 
   8.0000000    48.2500000       0.00010       0.00004 
   8.0000000    48.5000000      -0.00001      -0.00008 
   8.0000000    48.7500000      -0.00022      -0.00013 
   8.0000000    49.0000000      -0.00020      -0.00007 
   8.0000000    49.2500000      -0.00017      -0.00006 
   8.0000000    49.5000000      -0.00019      -0.00010 
   8.0000000    49.7500000      -0.00025      -0.00014 
   8.0000000    50.0000000      -0.00027      -0.00018 
   8.0000000    50.2500000      -0.00028      -0.00018 
   8.0000000    50.5000000      -0.00027      -0.00011 
   8.0000000    50.7500000      -0.00024      -0.00006 
   8.0000000    51.0000000      -0.00022       0.00000 
   8.0000000    51.2500000      -0.00017       0.00009 
   8.0000000    51.5000000      -0.00015       0.00013 
   8.0000000    51.7500000      -0.00012       0.00016 
   8.0000000    52.0000000      -0.00018       0.00019 
   8.0000000    52.2500000      -0.00018       0.00020 
   8.0000000    52.5000000      -0.00017       0.00021 
   8.0000000    52.7500000      -0.00022       0.00021 
   8.0000000    53.0000000      -0.00022       0.00021 
   8.2500000    42.0000000      -0.00010      -0.00011 
   8.2500000    42.2500000      -0.00009      -0.00008 
   8.2500000    42.5000000      -0.00007      -0.00003 
   8.2500000    42.7500000      -0.00004       0.00001 
   8.2500000    43.0000000      -0.00004       0.00009 
   8.2500000    43.2500000       0.00000       0.00024 
   8.2500000    43.5000000       0.00004       0.00023 
   8.2500000    43.7500000       0.00010       0.00025 
   8.2500000    44.0000000       0.00013       0.00020 
   8.2500000    44.2500000       0.00027       0.00013 
   8.2500000    44.5000000       0.00015      -0.00008 
   8.2500000    44.7500000       0.00021      -0.00024 
   8.2500000    45.0000000       0.00001      -0.00032 
   8.2500000    45.2500000      -0.00008      -0.00025 
   8.2500000    45.5000000      -0.00012      -0.00011 
   8.2500000    45.7500000      -0.00022      -0.00005 
   8.2500000    46.0000000      -0.00022      -0.00001 
   8.2500000    46.2500000      -0.00015       0.00001 
   8.2500000    46.5000000      -0.00013       0.00009 
   8.2500000    46.7500000      -0.00010       0.00022 
   8.2500000    47.0000000      -0.00000       0.00030 
   8.2500000    47.2500000       0.00003       0.00033 
   8.2500000    47.5000000       0.00008       0.00032 
   8.2500000    47.7500000       0.00011       0.00031 
   8.2500000    48.0000000       0.00013       0.00022 
   8.2500000    48.2500000       0.00009       0.00010 
   8.2500000    48.5000000       0.00003       0.00000 
   8.2500000    48.7500000      -0.00006      -0.00001 
   8.2500000    49.0000000      -0.00003       0.00005 
   8.2500000    49.2500000      -0.00010       0.00001 
   8.2500000    49.5000000      -0.00018      -0.00006 
   8.2500000    49.7500000      -0.00024      -0.00014 
   8.2500000    50.0000000      -0.00031      -0.00018 
   8.2500000    50.2500000      -0.00033      -0.00016 
   8.2500000    50.5000000      -0.00029      -0.00011 
   8.2500000    50.7500000      -0.00026      -0.00005 
   8.2500000    51.0000000      -0.00021       0.00003 
   8.2500000    51.2500000      -0.00018       0.00008 
   8.2500000    51.5000000      -0.00015       0.00013 
   8.2500000    51.7500000      -0.00019       0.00016 
   8.2500000    52.0000000      -0.00018       0.00019 
   8.2500000    52.2500000      -0.00017       0.00020 
   8.2500000    52.5000000      -0.00021       0.00020 
   8.2500000    52.7500000      -0.00021       0.00020 
   8.2500000    53.0000000      -0.00021       0.00020 
   8.5000000    42.0000000      -0.00011      -0.00013 
   8.5000000    42.2500000      -0.00009      -0.00009 
   8.5000000    42.5000000      -0.00006      -0.00004 
   8.5000000    42.7500000      -0.00004       0.00001 
   8.5000000    43.0000000      -0.00004       0.00008 
   8.5000000    43.2500000      -0.00001       0.00012 
   8.5000000    43.5000000       0.00005       0.00024 
   8.5000000    43.7500000       0.00006       0.00000 
   8.5000000    44.0000000       0.00014       0.00016 
   8.5000000    44.2500000       0.00022       0.00014 
   8.5000000    44.5000000       0.00027      -0.00001 
   8.5000000    44.7500000       0.00016      -0.00012 
   8.5000000    45.0000000       0.00001      -0.00017 
   8.5000000    45.2500000      -0.00013      -0.00013 
   8.5000000    45.5000000      -0.00021      -0.00003 
   8.5000000    45.7500000      -0.00027       0.00002 
   8.5000000    46.0000000      -0.00029       0.00005 
   8.5000000    46.2500000      -0.00022       0.00008 
   8.5000000    46.5000000      -0.00016       0.00013 
   8.5000000    46.7500000      -0.00011       0.00022 
   8.5000000    47.0000000      -0.00007       0.00028 
   8.5000000    47.2500000       0.00004       0.00032 
   8.5000000    47.5000000       0.00007       0.00032 
   8.5000000    47.7500000       0.00013       0.00032 
   8.5000000    48.0000000       0.00011       0.00024 
   8.5000000    48.2500000       0.00009       0.00015 
   8.5000000    48.5000000       0.00004       0.00009 
   8.5000000    48.7500000       0.00003       0.00008 
   8.5000000    49.0000000       0.00008       0.00014 
   8.5000000    49.2500000      -0.00005       0.00006 
   8.5000000    49.5000000      -0.00015      -0.00002 
   8.5000000    49.7500000      -0.00026      -0.00010 
   8.5000000    50.0000000      -0.00035      -0.00018 
   8.5000000    50.2500000      -0.00036      -0.00017 
   8.5000000    50.5000000      -0.00031      -0.00011 
   8.5000000    50.7500000      -0.00025      -0.00003 
   8.5000000    51.0000000      -0.00021       0.00003 
   8.5000000    51.2500000      -0.00017       0.00009 
   8.5000000    51.5000000      -0.00014       0.00013 
   8.5000000    51.7500000      -0.00018       0.00017 
   8.5000000    52.0000000      -0.00017       0.00019 
   8.5000000    52.2500000      -0.00020       0.00019 
   8.5000000    52.5000000      -0.00020       0.00020 
   8.5000000    52.7500000      -0.00021       0.00020 
   8.5000000    53.0000000      -0.00021       0.00020 
   8.7500000    42.0000000      -0.00011      -0.00015 
   8.7500000    42.2500000      -0.00008      -0.00010 
   8.7500000    42.5000000      -0.00006      -0.00005 
   8.7500000    42.7500000      -0.00006       0.00002 
   8.7500000    43.0000000      -0.00003       0.00007 
   8.7500000    43.2500000      -0.00000       0.00011 
   8.7500000    43.5000000       0.00005       0.00014 
   8.7500000    43.7500000       0.00005       0.00000 
   8.7500000    44.0000000       0.00013       0.00017 
   8.7500000    44.2500000       0.00018       0.00012 
   8.7500000    44.5000000       0.00020       0.00005 
   8.7500000    44.7500000       0.00012      -0.00003 
   8.7500000    45.0000000      -0.00002      -0.00006 
   8.7500000    45.2500000      -0.00014      -0.00001 
   8.7500000    45.5000000      -0.00025       0.00007 
   8.7500000    45.7500000      -0.00031       0.00014 
   8.7500000    46.0000000      -0.00035       0.00015 
   8.7500000    46.2500000      -0.00028       0.00017 
   8.7500000    46.5000000      -0.00019       0.00018 
   8.7500000    46.7500000      -0.00014       0.00024 
   8.7500000    47.0000000      -0.00009       0.00028 
   8.7500000    47.2500000      -0.00003       0.00032 
   8.7500000    47.5000000       0.00001       0.00031 
   8.7500000    47.7500000       0.00009       0.00034 
   8.7500000    48.0000000       0.00010       0.00026 
   8.7500000    48.2500000       0.00009       0.00019 
   8.7500000    48.5000000       0.00006       0.00015 
   8.7500000    48.7500000       0.00006       0.00011 
   8.7500000    49.0000000       0.00006       0.00010 
   8.7500000    49.2500000      -0.00003       0.00006 
   8.7500000    49.5000000      -0.00014      -0.00002 
   8.7500000    49.7500000      -0.00024      -0.00011 
   8.7500000    50.0000000      -0.00036      -0.00017 
   8.7500000    50.2500000      -0.00036      -0.00016 
   8.7500000    50.5000000      -0.00029      -0.00012 
   8.7500000    50.7500000      -0.00025      -0.00003 
   8.7500000    51.0000000      -0.00020       0.00003 
   8.7500000    51.2500000      -0.00017       0.00009 
   8.7500000    51.5000000      -0.00018       0.00014 
   8.7500000    51.7500000      -0.00017       0.00017 
   8.7500000    52.0000000      -0.00019       0.00018 
   8.7500000    52.2500000      -0.00019       0.00019 
   8.7500000    52.5000000      -0.00019       0.00019 
   8.7500000    52.7500000      -0.00020       0.00019 
   8.7500000    53.0000000      -0.00021       0.00019 
   9.0000000    42.0000000      -0.00009      -0.00001 
   9.0000000    42.2500000      -0.00006       0.00009 
   9.0000000    42.5000000      -0.00004       0.00019 
   9.0000000    42.7500000      -0.00001       0.00029 
   9.0000000    43.0000000       0.00002       0.00037 
   9.0000000    43.2500000       0.00006       0.00020 
   9.0000000    43.5000000       0.00009       0.00023 
   9.0000000    43.7500000       0.00018       0.00065 
   9.0000000    44.0000000       0.00011       0.00011 
   9.0000000    44.2500000       0.00022       0.00038 
   9.0000000    44.5000000       0.00019       0.00022 
   9.0000000    44.7500000       0.00012       0.00024 
   9.0000000    45.0000000      -0.00005       0.00005 
   9.0000000    45.2500000      -0.00016       0.00010 
   9.0000000    45.5000000      -0.00026       0.00019 
   9.0000000    45.7500000      -0.00033       0.00027 
   9.0000000    46.0000000      -0.00035       0.00027 
   9.0000000    46.2500000      -0.00028       0.00023 
   9.0000000    46.5000000      -0.00022       0.00025 
   9.0000000    46.7500000      -0.00017       0.00028 
   9.0000000    47.0000000      -0.00010       0.00032 
   9.0000000    47.2500000      -0.00000       0.00033 
   9.0000000    47.5000000       0.00004       0.00034 
   9.0000000    47.7500000       0.00010       0.00034 
   9.0000000    48.0000000       0.00011       0.00030 
   9.0000000    48.2500000       0.00009       0.00024 
   9.0000000    48.5000000       0.00008       0.00019 
   9.0000000    48.7500000       0.00008       0.00018 
   9.0000000    49.0000000       0.00005       0.00007 
   9.0000000    49.2500000      -0.00002       0.00001 
   9.0000000    49.5000000      -0.00011      -0.00005 
   9.0000000    49.7500000      -0.00021      -0.00011 
   9.0000000    50.0000000      -0.00030      -0.00015 
   9.0000000    50.2500000      -0.00031      -0.00015 
   9.0000000    50.5000000      -0.00027      -0.00011 
   9.0000000    50.7500000      -0.00022      -0.00005 
   9.0000000    51.0000000      -0.00019       0.00004 
   9.0000000    51.2500000      -0.00016       0.00010 
   9.0000000    51.5000000      -0.00016       0.00015 
   9.0000000    51.7500000      -0.00017       0.00018 
   9.0000000    52.0000000      -0.00017       0.00019 
   9.0000000    52.2500000      -0.00018       0.00019 
   9.0000000    52.5000000      -0.00019       0.00019 
   9.0000000    52.7500000      -0.00019       0.00019 
   9.0000000    53.0000000      -0.00020       0.00018 
   9.2500000    42.0000000      -0.00006       0.00007 
   9.2500000    42.2500000      -0.00004       0.00016 
   9.2500000    42.5000000      -0.00001       0.00027 
   9.2500000    42.7500000       0.00001       0.00013 
   9.2500000    43.0000000       0.00004       0.00020 
   9.2500000    43.2500000       0.00007       0.00025 
   9.2500000    43.5000000       0.00011       0.00055 
   9.2500000    43.7500000       0.00020       0.00080 
   9.2500000    44.0000000       0.00021       0.00071 
   9.2500000    44.2500000       0.00024       0.00061 
   9.2500000    44.5000000       0.00021       0.00054 
   9.2500000    44.7500000       0.00015       0.00053 
   9.2500000    45.0000000       0.00005       0.00050 
   9.2500000    45.2500000      -0.00019       0.00025 
   9.2500000    45.5000000      -0.00028       0.00032 
   9.2500000    45.7500000      -0.00034       0.00037 
   9.2500000    46.0000000      -0.00034       0.00036 
   9.2500000    46.2500000      -0.00029       0.00032 
   9.2500000    46.5000000      -0.00023       0.00031 
   9.2500000    46.7500000      -0.00018       0.00032 
   9.2500000    47.0000000      -0.00013       0.00033 
   9.2500000    47.2500000      -0.00003       0.00033 
   9.2500000    47.5000000       0.00005       0.00038 
   9.2500000    47.7500000       0.00007       0.00029 
   9.2500000    48.0000000       0.00012       0.00032 
   9.2500000    48.2500000       0.00012       0.00027 
   9.2500000    48.5000000       0.00003       0.00023 
   9.2500000    48.7500000       0.00002       0.00021 
   9.2500000    49.0000000       0.00004      -0.00000 
   9.2500000    49.2500000      -0.00002      -0.00002 
   9.2500000    49.5000000      -0.00009      -0.00006 
   9.2500000    49.7500000      -0.00018      -0.00012 
   9.2500000    50.0000000      -0.00024      -0.00014 
   9.2500000    50.2500000      -0.00025      -0.00013 
   9.2500000    50.5000000      -0.00023      -0.00010 
   9.2500000    50.7500000      -0.00020      -0.00004 
   9.2500000    51.0000000      -0.00016       0.00002 
   9.2500000    51.2500000      -0.00012       0.00009 
   9.2500000    51.5000000      -0.00013       0.00014 
   9.2500000    51.7500000      -0.00015       0.00019 
   9.2500000    52.0000000      -0.00016       0.00019 
   9.2500000    52.2500000      -0.00017       0.00019 
   9.2500000    52.5000000      -0.00018       0.00018 
   9.2500000    52.7500000      -0.00019       0.00018 
   9.2500000    53.0000000      -0.00020       0.00017 
   9.5000000    42.0000000      -0.00003       0.00015 
   9.5000000    42.2500000      -0.00001       0.00024 
   9.5000000    42.5000000       0.00000       0.00034 
   9.5000000    42.7500000       0.00003       0.00045 
   9.5000000    43.0000000       0.00005       0.00049 
   9.5000000    43.2500000       0.00009       0.00059 
   9.5000000    43.5000000       0.00014       0.00069 
   9.5000000    43.7500000       0.00016       0.00077 
   9.5000000    44.0000000       0.00023       0.00092 
   9.5000000    44.2500000       0.00026       0.00091 
   9.5000000    44.5000000       0.00028       0.00089 
   9.5000000    44.7500000       0.00020       0.00086 
   9.5000000    45.0000000       0.00008       0.00078 
   9.5000000    45.2500000      -0.00008       0.00071 
   9.5000000    45.5000000      -0.00020       0.00059 
   9.5000000    45.7500000      -0.00033       0.00043 
   9.5000000    46.0000000      -0.00034       0.00040 
   9.5000000    46.2500000      -0.00029       0.00037 
   9.5000000    46.5000000      -0.00024       0.00037 
   9.5000000    46.7500000      -0.00019       0.00034 
   9.5000000    47.0000000      -0.00013       0.00032 
   9.5000000    47.2500000      -0.00005       0.00031 
   9.5000000    47.5000000       0.00005       0.00037 
   9.5000000    47.7500000       0.00006       0.00035 
   9.5000000    48.0000000       0.00005       0.00029 
   9.5000000    48.2500000       0.00009       0.00027 
   9.5000000    48.5000000       0.00000       0.00024 
   9.5000000    48.7500000       0.00001       0.00010 
   9.5000000    49.0000000       0.00001       0.00004 
   9.5000000    49.2500000      -0.00001      -0.00005 
   9.5000000    49.5000000      -0.00007      -0.00009 
   9.5000000    49.7500000      -0.00014      -0.00014 
   9.5000000    50.0000000      -0.00019      -0.00014 
   9.5000000    50.2500000      -0.00020      -0.00013 
   9.5000000    50.5000000      -0.00019      -0.00009 
   9.5000000    50.7500000      -0.00017      -0.00004 
   9.5000000    51.0000000      -0.00013       0.00004 
   9.5000000    51.2500000      -0.00013       0.00011 
   9.5000000    51.5000000      -0.00011       0.00016 
   9.5000000    51.7500000      -0.00011       0.00017 
   9.5000000    52.0000000      -0.00015       0.00019 
   9.5000000    52.2500000      -0.00016       0.00018 
   9.5000000    52.5000000      -0.00017       0.00018 
   9.5000000    52.7500000      -0.00018       0.00017 
   9.5000000    53.0000000      -0.00019       0.00016 
   9.7500000    42.0000000      -0.00001       0.00024 
   9.7500000    42.2500000       0.00002       0.00034 
   9.7500000    42.5000000       0.00002       0.00043 
   9.7500000    42.7500000       0.00004       0.00050 
   9.7500000    43.0000000       0.00007       0.00063 
   9.7500000    43.2500000       0.00006       0.00068 
   9.7500000    43.5000000       0.00011       0.00080 
   9.7500000    43.7500000       0.00021       0.00111 
   9.7500000    44.0000000       0.00026       0.00116 
   9.7500000    44.2500000       0.00029       0.00126 
   9.7500000    44.5000000       0.00028       0.00121 
   9.7500000    44.7500000       0.00022       0.00118 
   9.7500000    45.0000000       0.00009       0.00111 
   9.7500000    45.2500000      -0.00004       0.00091 
   9.7500000    45.5000000      -0.00019       0.00074 
   9.7500000    45.7500000      -0.00036       0.00049 
   9.7500000    46.0000000      -0.00035       0.00046 
   9.7500000    46.2500000      -0.00028       0.00044 
   9.7500000    46.5000000      -0.00024       0.00041 
   9.7500000    46.7500000      -0.00019       0.00039 
   9.7500000    47.0000000      -0.00015       0.00036 
   9.7500000    47.2500000      -0.00004       0.00035 
   9.7500000    47.5000000       0.00004       0.00039 
   9.7500000    47.7500000       0.00000       0.00033 
   9.7500000    48.0000000       0.00003       0.00030 
   9.7500000    48.2500000       0.00001       0.00026 
   9.7500000    48.5000000       0.00001       0.00016 
   9.7500000    48.7500000       0.00002       0.00011 
   9.7500000    49.0000000       0.00001       0.00004 
   9.7500000    49.2500000      -0.00001      -0.00002 
   9.7500000    49.5000000      -0.00004      -0.00011 
   9.7500000    49.7500000      -0.00010      -0.00013 
   9.7500000    50.0000000      -0.00014      -0.00014 
   9.7500000    50.2500000      -0.00016      -0.00013 
   9.7500000    50.5000000      -0.00015      -0.00009 
   9.7500000    50.7500000      -0.00014      -0.00004 
   9.7500000    51.0000000      -0.00013       0.00004 
   9.7500000    51.2500000      -0.00011       0.00012 
   9.7500000    51.5000000      -0.00010       0.00019 
   9.7500000    51.7500000      -0.00011       0.00018 
   9.7500000    52.0000000      -0.00013       0.00015 
   9.7500000    52.2500000      -0.00015       0.00012 
   9.7500000    52.5000000      -0.00016       0.00010 
   9.7500000    52.7500000      -0.00017       0.00008 
   9.7500000    53.0000000      -0.00019       0.00007 
  10.0000000    42.0000000       0.00003       0.00036 
  10.0000000    42.2500000       0.00002       0.00037 
  10.0000000    42.5000000       0.00001       0.00044 
  10.0000000    42.7500000       0.00002       0.00059 
  10.0000000    43.0000000       0.00005       0.00073 
  10.0000000    43.2500000       0.00008       0.00089 
  10.0000000    43.5000000       0.00013       0.00105 
  10.0000000    43.7500000       0.00025       0.00127 
  10.0000000    44.0000000       0.00033       0.00142 
  10.0000000    44.2500000       0.00038       0.00152 
  10.0000000    44.5000000       0.00035       0.00157 
  10.0000000    44.7500000       0.00028       0.00153 
  10.0000000    45.0000000       0.00014       0.00138 
  10.0000000    45.2500000      -0.00000       0.00113 
  10.0000000    45.5000000      -0.00018       0.00088 
  10.0000000    45.7500000      -0.00031       0.00067 
  10.0000000    46.0000000      -0.00034       0.00052 
  10.0000000    46.2500000      -0.00026       0.00049 
  10.0000000    46.5000000      -0.00022       0.00044 
  10.0000000    46.7500000      -0.00020       0.00044 
  10.0000000    47.0000000      -0.00018       0.00040 
  10.0000000    47.2500000      -0.00009       0.00035 
  10.0000000    47.5000000      -0.00005       0.00034 
  10.0000000    47.7500000      -0.00000       0.00033 
  10.0000000    48.0000000       0.00000       0.00029 
  10.0000000    48.2500000       0.00001       0.00028 
  10.0000000    48.5000000       0.00002       0.00019 
  10.0000000    48.7500000      -0.00001       0.00012 
  10.0000000    49.0000000      -0.00002       0.00005 
  10.0000000    49.2500000      -0.00000      -0.00003 
  10.0000000    49.5000000      -0.00003      -0.00010 
  10.0000000    49.7500000      -0.00005      -0.00013 
  10.0000000    50.0000000      -0.00009      -0.00015 
  10.0000000    50.2500000      -0.00011      -0.00016 
  10.0000000    50.5000000      -0.00011      -0.00012 
  10.0000000    50.7500000      -0.00012      -0.00006 
  10.0000000    51.0000000      -0.00011       0.00002 
  10.0000000    51.2500000      -0.00009       0.00011 
  10.0000000    51.5000000      -0.00008       0.00020 
  10.0000000    51.7500000      -0.00010       0.00017 
  10.0000000    52.0000000      -0.00012       0.00014 
  10.0000000    52.2500000      -0.00014       0.00012 
  10.0000000    52.5000000      -0.00016       0.00010 
  10.0000000    52.7500000      -0.00017       0.00008 
  10.0000000    53.0000000      -0.00018       0.00006 
  10.2500000    42.0000000       0.00001       0.00037 
  10.2500000    42.2500000       0.00001       0.00045 
  10.2500000    42.5000000       0.00002       0.00055 
  10.2500000    42.7500000       0.00000       0.00071 
  10.2500000    43.0000000       0.00002       0.00086 
  10.2500000    43.2500000       0.00013       0.00107 
  10.2500000    43.5000000       0.00018       0.00126 
  10.2500000    43.7500000       0.00029       0.00150 
  10.2500000    44.0000000       0.00038       0.00168 
  10.2500000    44.2500000       0.00046       0.00185 
  10.2500000    44.5000000       0.00047       0.00197 
  10.2500000    44.7500000       0.00038       0.00192 
  10.2500000    45.0000000       0.00022       0.00167 
  10.2500000    45.2500000       0.00001       0.00133 
  10.2500000    45.5000000      -0.00015       0.00107 
